year,month,lat,lon,sst
2021,1,0.054999999701976776,-87.94500732421875,25.420835494995117
2021,1,0.054999999701976776,-85.94500732421875,24.909591674804688
2021,1,0.054999999701976776,-83.94500732421875,24.602787017822266
2021,1,0.054999999701976776,-81.94500732421875,25.596981048583984
2021,1,0.054999999701976776,-49.94499969482422,28.705060958862305
2021,1,0.054999999701976776,-47.94499969482422,28.7574462890625
2021,1,0.054999999701976776,-45.94499969482422,28.537384033203125
2021,1,0.054999999701976776,-43.94499969482422,28.157291412353516
2021,1,0.054999999701976776,-41.94499969482422,28.272117614746094
2021,1,0.054999999701976776,-39.94499969482422,27.987947463989258
2021,1,0.054999999701976776,-37.94499969482422,27.898635864257812
2021,1,0.054999999701976776,-35.94499969482422,27.74505615234375
2021,1,0.054999999701976776,-33.94499969482422,27.38564109802246
2021,1,0.054999999701976776,-31.944997787475586,27.32889175415039
2021,1,0.054999999701976776,-29.944997787475586,27.12828826904297
2021,1,0.054999999701976776,-27.94500160217285,26.983917236328125
2021,1,0.054999999701976776,-25.94500160217285,26.91534996032715
2021,1,0.054999999701976776,-23.94499969482422,26.92064666748047
2021,1,0.054999999701976776,-21.94499969482422,26.752294540405273
2021,1,0.054999999701976776,-19.94499969482422,26.48272132873535
2021,1,0.054999999701976776,-17.94499969482422,26.377384185791016
2021,1,0.054999999701976776,-15.944999694824219,26.705812454223633
2021,1,0.054999999701976776,-13.944999694824219,26.566329956054688
2021,1,0.054999999701976776,-11.945000648498535,26.93514060974121
2021,1,0.054999999701976776,-9.945000648498535,27.327951431274414
2021,1,0.054999999701976776,-7.945000648498535,27.440711975097656
2021,1,0.054999999701976776,-5.945000171661377,27.98939323425293
2021,1,0.054999999701976776,-3.945000410079956,27.977399826049805
2021,1,0.054999999701976776,-1.9449999332427979,28.127521514892578
2021,1,0.054999999701976776,0.054999999701976776,27.750917434692383
2021,1,0.054999999701976776,2.054999828338623,28.197547912597656
2021,1,0.054999999701976776,4.054999828338623,28.10714340209961
2021,1,0.054999999701976776,6.054999828338623,28.22648048400879
2021,1,0.054999999701976776,8.054999351501465,28.66941261291504
2021,1,0.054999999701976776,30.055002212524414,25.888431549072266
2021,1,0.054999999701976776,44.05500030517578,26.458396911621094
2021,1,0.054999999701976776,46.05500030517578,26.732065200805664
2021,1,0.054999999701976776,48.05500030517578,26.86581802368164
2021,1,0.054999999701976776,50.05500030517578,26.853017807006836
2021,1,0.054999999701976776,52.05500030517578,27.25289535522461
2021,1,0.054999999701976776,54.05500030517578,27.768102645874023
2021,1,0.054999999701976776,56.05500030517578,27.996212005615234
2021,1,0.054999999701976776,58.05500030517578,27.929672241210938
2021,1,0.054999999701976776,60.05500030517578,27.767871856689453
2021,1,0.054999999701976776,62.05500030517578,27.933799743652344
2021,1,0.054999999701976776,64.05499267578125,28.25893783569336
2021,1,0.054999999701976776,66.05499267578125,28.55506134033203
2021,1,0.054999999701976776,68.05499267578125,28.507282257080078
2021,1,0.054999999701976776,70.05499267578125,28.62993812561035
2021,1,0.054999999701976776,72.05499267578125,28.940275192260742
2021,1,0.054999999701976776,74.05499267578125,29.24820327758789
2021,1,0.054999999701976776,76.05499267578125,29.130889892578125
2021,1,0.054999999701976776,78.05499267578125,29.062074661254883
2021,1,0.054999999701976776,80.05499267578125,29.17571258544922
2021,1,0.054999999701976776,82.05499267578125,29.40027618408203
2021,1,0.054999999701976776,84.05499267578125,29.49803352355957
2021,1,0.054999999701976776,86.05499267578125,29.59518051147461
2021,1,0.054999999701976776,88.05499267578125,29.3925724029541
2021,1,0.054999999701976776,90.05499267578125,29.554006576538086
2021,1,0.054999999701976776,92.05499267578125,29.58879280090332
2021,1,0.054999999701976776,94.05499267578125,29.500608444213867
2021,1,0.054999999701976776,96.05499267578125,29.542476654052734
2021,1,0.054999999701976776,98.05499267578125,29.797420501708984
2021,1,0.054999999701976776,104.05499267578125,28.07094383239746
2021,1,0.054999999701976776,106.05499267578125,28.07466697692871
2021,1,0.054999999701976776,108.05499267578125,28.43487548828125
2021,1,0.054999999701976776,118.05499267578125,29.464920043945312
2021,1,0.054999999701976776,120.05499267578125,29.552967071533203
2021,1,0.054999999701976776,122.05499267578125,29.746301651000977
2021,1,0.054999999701976776,124.05499267578125,29.81519317626953
2021,1,0.054999999701976776,126.05499267578125,29.817346572875977
2021,1,0.054999999701976776,128.05499267578125,29.675073623657227
2021,1,0.054999999701976776,130.05499267578125,29.802343368530273
2021,1,0.054999999701976776,132.05499267578125,30.380468368530273
2021,1,0.054999999701976776,134.05499267578125,30.274248123168945
2021,1,0.054999999701976776,136.05499267578125,30.495817184448242
2021,1,0.054999999701976776,138.05499267578125,30.478017807006836
2021,1,0.054999999701976776,140.05499267578125,30.482675552368164
2021,1,0.054999999701976776,142.05499267578125,30.572664260864258
2021,1,0.054999999701976776,144.05499267578125,30.56800651550293
2021,1,0.054999999701976776,146.05499267578125,30.28610610961914
2021,1,0.054999999701976776,148.05499267578125,30.099998474121094
2021,1,0.054999999701976776,150.05499267578125,29.91207504272461
2021,1,0.054999999701976776,152.05499267578125,29.278133392333984
2021,1,0.054999999701976776,154.05499267578125,28.9333438873291
2021,1,0.054999999701976776,156.05499267578125,28.718149185180664
2021,1,0.054999999701976776,158.05499267578125,28.68175506591797
2021,1,0.054999999701976776,160.05499267578125,28.278308868408203
2021,1,0.054999999701976776,162.05499267578125,28.170536041259766
2021,1,0.054999999701976776,164.05499267578125,27.741453170776367
2021,1,0.054999999701976776,166.05499267578125,27.66168975830078
2021,1,0.054999999701976776,168.05499267578125,27.237337112426758
2021,1,0.054999999701976776,170.05499267578125,26.998071670532227
2021,1,0.054999999701976776,172.05499267578125,27.12455177307129
2021,1,0.054999999701976776,174.05499267578125,26.890117645263672
2021,1,0.054999999701976776,176.05499267578125,26.883663177490234
2021,1,0.054999999701976776,178.05499267578125,26.69097900390625
2021,1,2.054999828338623,-179.94500732421875,27.036447525024414
2021,1,2.054999828338623,-177.94500732421875,27.19487190246582
2021,1,2.054999828338623,-175.94500732421875,26.974414825439453
2021,1,2.054999828338623,-173.94500732421875,27.022014617919922
2021,1,2.054999828338623,-171.94500732421875,26.756797790527344
2021,1,2.054999828338623,-169.94500732421875,26.433927536010742
2021,1,2.054999828338623,-167.94500732421875,26.25248146057129
2021,1,2.054999828338623,-165.94500732421875,26.127660751342773
2021,1,2.054999828338623,-163.94500732421875,26.05010223388672
2021,1,2.054999828338623,-161.94500732421875,25.979936599731445
2021,1,2.054999828338623,-159.94500732421875,25.75120735168457
2021,1,2.054999828338623,-157.94500732421875,25.52534294128418
2021,1,2.054999828338623,-155.94500732421875,25.259164810180664
2021,1,2.054999828338623,-153.94500732421875,25.401784896850586
2021,1,2.054999828338623,-151.94500732421875,25.295873641967773
2021,1,2.054999828338623,-149.94500732421875,25.252586364746094
2021,1,2.054999828338623,-147.94500732421875,25.27568244934082
2021,1,2.054999828338623,-145.94500732421875,25.189172744750977
2021,1,2.054999828338623,-143.94500732421875,25.17951011657715
2021,1,2.054999828338623,-141.94500732421875,25.018251419067383
2021,1,2.054999828338623,-139.94500732421875,25.152708053588867
2021,1,2.054999828338623,-137.94500732421875,25.156999588012695
2021,1,2.054999828338623,-135.94500732421875,25.549293518066406
2021,1,2.054999828338623,-133.94500732421875,25.331953048706055
2021,1,2.054999828338623,-131.94500732421875,25.352310180664062
2021,1,2.054999828338623,-129.94500732421875,25.70644187927246
2021,1,2.054999828338623,-127.94500732421875,25.835100173950195
2021,1,2.054999828338623,-125.94500732421875,25.867948532104492
2021,1,2.054999828338623,-123.94500732421875,25.731298446655273
2021,1,2.054999828338623,-121.94500732421875,25.943981170654297
2021,1,2.054999828338623,-119.94500732421875,25.83598518371582
2021,1,2.054999828338623,-117.94500732421875,25.269350051879883
2021,1,2.054999828338623,-115.94500732421875,25.232391357421875
2021,1,2.054999828338623,-113.94500732421875,25.631664276123047
2021,1,2.054999828338623,-111.94500732421875,25.511491775512695
2021,1,2.054999828338623,-109.94500732421875,25.721424102783203
2021,1,2.054999828338623,-107.94500732421875,25.841686248779297
2021,1,2.054999828338623,-105.94500732421875,25.854087829589844
2021,1,2.054999828338623,-103.94500732421875,25.38251495361328
2021,1,2.054999828338623,-101.94500732421875,25.82560920715332
2021,1,2.054999828338623,-99.94500732421875,25.726613998413086
2021,1,2.054999828338623,-97.94500732421875,25.540681838989258
2021,1,2.054999828338623,-95.94500732421875,25.782695770263672
2021,1,2.054999828338623,-93.94500732421875,26.071895599365234
2021,1,2.054999828338623,-91.94500732421875,26.261287689208984
2021,1,2.054999828338623,-89.94500732421875,26.369508743286133
2021,1,2.054999828338623,-87.94500732421875,26.440622329711914
2021,1,2.054999828338623,-85.94500732421875,26.61843490600586
2021,1,2.054999828338623,-83.94500732421875,26.514232635498047
2021,1,2.054999828338623,-81.94500732421875,26.783620834350586
2021,1,2.054999828338623,-79.94500732421875,26.790409088134766
2021,1,2.054999828338623,-49.94499969482422,28.361698150634766
2021,1,2.054999828338623,-47.94499969482422,28.037181854248047
2021,1,2.054999828338623,-45.94499969482422,28.116554260253906
2021,1,2.054999828338623,-43.94499969482422,28.09732437133789
2021,1,2.054999828338623,-41.94499969482422,28.18550682067871
2021,1,2.054999828338623,-39.94499969482422,28.168498992919922
2021,1,2.054999828338623,-37.94499969482422,27.955692291259766
2021,1,2.054999828338623,-35.94499969482422,27.965784072875977
2021,1,2.054999828338623,-33.94499969482422,27.845672607421875
2021,1,2.054999828338623,-31.944997787475586,27.6897029876709
2021,1,2.054999828338623,-29.944997787475586,27.443744659423828
2021,1,2.054999828338623,-27.94500160217285,27.696969985961914
2021,1,2.054999828338623,-25.94500160217285,27.871740341186523
2021,1,2.054999828338623,-23.94499969482422,28.01996612548828
2021,1,2.054999828338623,-21.94499969482422,28.22201156616211
2021,1,2.054999828338623,-19.94499969482422,28.174823760986328
2021,1,2.054999828338623,-17.94499969482422,28.260055541992188
2021,1,2.054999828338623,-15.944999694824219,28.3134822845459
2021,1,2.054999828338623,-13.944999694824219,28.32163429260254
2021,1,2.054999828338623,-11.945000648498535,28.257661819458008
2021,1,2.054999828338623,-9.945000648498535,28.24837875366211
2021,1,2.054999828338623,-7.945000648498535,28.376541137695312
2021,1,2.054999828338623,-5.945000171661377,28.697757720947266
2021,1,2.054999828338623,-3.945000410079956,28.652069091796875
2021,1,2.054999828338623,-1.9449999332427979,28.84682273864746
2021,1,2.054999828338623,0.054999999701976776,28.883792877197266
2021,1,2.054999828338623,2.054999828338623,29.009302139282227
2021,1,2.054999828338623,4.054999828338623,28.824186325073242
2021,1,2.054999828338623,6.054999828338623,28.67098045349121
2021,1,2.054999828338623,8.054999351501465,28.891929626464844
2021,1,2.054999828338623,18.05500030517578,26.69844627380371
2021,1,2.054999828338623,46.05500030517578,25.981128692626953
2021,1,2.054999828338623,48.05500030517578,26.358137130737305
2021,1,2.054999828338623,50.05500030517578,26.387874603271484
2021,1,2.054999828338623,52.05500030517578,26.393335342407227
2021,1,2.054999828338623,54.05500030517578,26.95622444152832
2021,1,2.054999828338623,56.05500030517578,27.288278579711914
2021,1,2.054999828338623,58.05500030517578,26.988224029541016
2021,1,2.054999828338623,60.05500030517578,27.22015953063965
2021,1,2.054999828338623,62.05500030517578,27.362865447998047
2021,1,2.054999828338623,64.05499267578125,27.82598876953125
2021,1,2.054999828338623,66.05499267578125,28.14313507080078
2021,1,2.054999828338623,68.05499267578125,28.636980056762695
2021,1,2.054999828338623,70.05499267578125,28.943418502807617
2021,1,2.054999828338623,72.05499267578125,28.989084243774414
2021,1,2.054999828338623,74.05499267578125,28.97240447998047
2021,1,2.054999828338623,76.05499267578125,29.211223602294922
2021,1,2.054999828338623,78.05499267578125,29.21695327758789
2021,1,2.054999828338623,80.05499267578125,29.39803695678711
2021,1,2.054999828338623,82.05499267578125,29.263378143310547
2021,1,2.054999828338623,84.05499267578125,29.332107543945312
2021,1,2.054999828338623,86.05499267578125,29.46561622619629
2021,1,2.054999828338623,88.05499267578125,29.81028175354004
2021,1,2.054999828338623,90.05499267578125,29.65685272216797
2021,1,2.054999828338623,92.05499267578125,29.648345947265625
2021,1,2.054999828338623,94.05499267578125,29.67624282836914
2021,1,2.054999828338623,96.05499267578125,29.944568634033203
2021,1,2.054999828338623,98.05499267578125,29.677682876586914
2021,1,2.054999828338623,102.05499267578125,28.66737174987793
2021,1,2.054999828338623,104.05499267578125,27.660140991210938
2021,1,2.054999828338623,106.05499267578125,27.631921768188477
2021,1,2.054999828338623,108.05499267578125,27.812963485717773
2021,1,2.054999828338623,110.05499267578125,28.47894287109375
2021,1,2.054999828338623,118.05499267578125,29.268875122070312
2021,1,2.054999828338623,120.05499267578125,29.419466018676758
2021,1,2.054999828338623,122.05499267578125,29.644018173217773
2021,1,2.054999828338623,124.05499267578125,29.51182746887207
2021,1,2.054999828338623,126.05499267578125,29.351505279541016
2021,1,2.054999828338623,128.05499267578125,29.651548385620117
2021,1,2.054999828338623,130.05499267578125,29.997509002685547
2021,1,2.054999828338623,132.05499267578125,30.329225540161133
2021,1,2.054999828338623,134.05499267578125,30.208026885986328
2021,1,2.054999828338623,136.05499267578125,30.323192596435547
2021,1,2.054999828338623,138.05499267578125,30.41411781311035
2021,1,2.054999828338623,140.05499267578125,30.48881721496582
2021,1,2.054999828338623,142.05499267578125,30.56846046447754
2021,1,2.054999828338623,144.05499267578125,30.310169219970703
2021,1,2.054999828338623,146.05499267578125,30.389524459838867
2021,1,2.054999828338623,148.05499267578125,29.84613037109375
2021,1,2.054999828338623,150.05499267578125,29.662073135375977
2021,1,2.054999828338623,152.05499267578125,29.388702392578125
2021,1,2.054999828338623,154.05499267578125,29.10470199584961
2021,1,2.054999828338623,156.05499267578125,29.048381805419922
2021,1,2.054999828338623,158.05499267578125,28.64931869506836
2021,1,2.054999828338623,160.05499267578125,28.415468215942383
2021,1,2.054999828338623,162.05499267578125,28.2506103515625
2021,1,2.054999828338623,164.05499267578125,27.87755012512207
2021,1,2.054999828338623,166.05499267578125,27.675764083862305
2021,1,2.054999828338623,168.05499267578125,27.60706329345703
2021,1,2.054999828338623,170.05499267578125,27.484310150146484
2021,1,2.054999828338623,172.05499267578125,27.30459976196289
2021,1,2.054999828338623,174.05499267578125,27.03925895690918
2021,1,2.054999828338623,176.05499267578125,27.000120162963867
2021,1,2.054999828338623,178.05499267578125,26.997610092163086
2021,1,4.054999828338623,-179.94500732421875,27.27889633178711
2021,1,4.054999828338623,-177.94500732421875,27.450712203979492
2021,1,4.054999828338623,-175.94500732421875,27.404170989990234
2021,1,4.054999828338623,-173.94500732421875,27.386552810668945
2021,1,4.054999828338623,-171.94500732421875,27.38928985595703
2021,1,4.054999828338623,-169.94500732421875,26.850250244140625
2021,1,4.054999828338623,-167.94500732421875,26.403385162353516
2021,1,4.054999828338623,-165.94500732421875,26.598073959350586
2021,1,4.054999828338623,-163.94500732421875,26.793123245239258
2021,1,4.054999828338623,-161.94500732421875,27.006526947021484
2021,1,4.054999828338623,-159.94500732421875,26.277692794799805
2021,1,4.054999828338623,-157.94500732421875,26.51458740234375
2021,1,4.054999828338623,-155.94500732421875,25.8225040435791
2021,1,4.054999828338623,-153.94500732421875,26.082427978515625
2021,1,4.054999828338623,-151.94500732421875,26.14030647277832
2021,1,4.054999828338623,-149.94500732421875,26.015064239501953
2021,1,4.054999828338623,-147.94500732421875,25.678617477416992
2021,1,4.054999828338623,-145.94500732421875,25.557355880737305
2021,1,4.054999828338623,-143.94500732421875,25.586904525756836
2021,1,4.054999828338623,-141.94500732421875,25.62493133544922
2021,1,4.054999828338623,-139.94500732421875,25.807844161987305
2021,1,4.054999828338623,-137.94500732421875,25.87987518310547
2021,1,4.054999828338623,-135.94500732421875,26.007474899291992
2021,1,4.054999828338623,-133.94500732421875,26.122989654541016
2021,1,4.054999828338623,-131.94500732421875,26.106164932250977
2021,1,4.054999828338623,-129.94500732421875,26.256807327270508
2021,1,4.054999828338623,-127.94500732421875,26.280353546142578
2021,1,4.054999828338623,-125.94500732421875,26.253803253173828
2021,1,4.054999828338623,-123.94500732421875,26.501014709472656
2021,1,4.054999828338623,-121.94500732421875,26.177921295166016
2021,1,4.054999828338623,-119.94500732421875,26.260446548461914
2021,1,4.054999828338623,-117.94500732421875,26.114925384521484
2021,1,4.054999828338623,-115.94500732421875,26.35755157470703
2021,1,4.054999828338623,-113.94500732421875,26.190027236938477
2021,1,4.054999828338623,-111.94500732421875,25.800687789916992
2021,1,4.054999828338623,-109.94500732421875,26.236495971679688
2021,1,4.054999828338623,-107.94500732421875,26.28160858154297
2021,1,4.054999828338623,-105.94500732421875,26.500808715820312
2021,1,4.054999828338623,-103.94500732421875,26.02525520324707
2021,1,4.054999828338623,-101.94500732421875,26.323993682861328
2021,1,4.054999828338623,-99.94500732421875,26.465641021728516
2021,1,4.054999828338623,-97.94500732421875,26.33295249938965
2021,1,4.054999828338623,-95.94500732421875,26.47121810913086
2021,1,4.054999828338623,-93.94500732421875,26.389774322509766
2021,1,4.054999828338623,-91.94500732421875,26.491703033447266
2021,1,4.054999828338623,-89.94500732421875,26.58220100402832
2021,1,4.054999828338623,-87.94500732421875,26.82857894897461
2021,1,4.054999828338623,-85.94500732421875,27.064558029174805
2021,1,4.054999828338623,-83.94500732421875,27.387996673583984
2021,1,4.054999828338623,-81.94500732421875,27.509958267211914
2021,1,4.054999828338623,-79.94500732421875,27.08615493774414
2021,1,4.054999828338623,-77.94500732421875,26.886259078979492
2021,1,4.054999828338623,-49.94499969482422,27.739248275756836
2021,1,4.054999828338623,-47.94499969482422,27.935977935791016
2021,1,4.054999828338623,-45.94499969482422,28.305526733398438
2021,1,4.054999828338623,-43.94499969482422,28.19522476196289
2021,1,4.054999828338623,-41.94499969482422,28.2706356048584
2021,1,4.054999828338623,-39.94499969482422,28.05670928955078
2021,1,4.054999828338623,-37.94499969482422,28.13431739807129
2021,1,4.054999828338623,-35.94499969482422,27.92013168334961
2021,1,4.054999828338623,-33.94499969482422,28.071231842041016
2021,1,4.054999828338623,-31.944997787475586,27.798992156982422
2021,1,4.054999828338623,-29.944997787475586,27.80732536315918
2021,1,4.054999828338623,-27.94500160217285,27.9367733001709
2021,1,4.054999828338623,-25.94500160217285,28.178062438964844
2021,1,4.054999828338623,-23.94499969482422,28.255002975463867
2021,1,4.054999828338623,-21.94499969482422,28.368711471557617
2021,1,4.054999828338623,-19.94499969482422,28.777006149291992
2021,1,4.054999828338623,-17.94499969482422,28.76193618774414
2021,1,4.054999828338623,-15.944999694824219,28.913860321044922
2021,1,4.054999828338623,-13.944999694824219,29.111902236938477
2021,1,4.054999828338623,-11.945000648498535,29.233531951904297
2021,1,4.054999828338623,-9.945000648498535,29.173681259155273
2021,1,4.054999828338623,-7.945000648498535,29.103130340576172
2021,1,4.054999828338623,-5.945000171661377,28.846181869506836
2021,1,4.054999828338623,-3.945000410079956,28.68243408203125
2021,1,4.054999828338623,-1.9449999332427979,28.2674503326416
2021,1,4.054999828338623,0.054999999701976776,28.725244522094727
2021,1,4.054999828338623,2.054999828338623,28.831085205078125
2021,1,4.054999828338623,4.054999828338623,28.967363357543945
2021,1,4.054999828338623,6.054999828338623,28.60538673400879
2021,1,4.054999828338623,8.054999351501465,28.560718536376953
2021,1,4.054999828338623,36.05500030517578,25.86366081237793
2021,1,4.054999828338623,48.05500030517578,25.909576416015625
2021,1,4.054999828338623,50.05500030517578,26.176345825195312
2021,1,4.054999828338623,52.05500030517578,26.36457061767578
2021,1,4.054999828338623,54.05500030517578,26.85195541381836
2021,1,4.054999828338623,56.05500030517578,26.86581039428711
2021,1,4.054999828338623,58.05500030517578,26.751758575439453
2021,1,4.054999828338623,60.05500030517578,27.2517032623291
2021,1,4.054999828338623,62.05500030517578,27.19515609741211
2021,1,4.054999828338623,64.05499267578125,27.99843406677246
2021,1,4.054999828338623,66.05499267578125,28.93012046813965
2021,1,4.054999828338623,68.05499267578125,29.159324645996094
2021,1,4.054999828338623,70.05499267578125,29.096263885498047
2021,1,4.054999828338623,72.05499267578125,29.121797561645508
2021,1,4.054999828338623,74.05499267578125,29.003358840942383
2021,1,4.054999828338623,76.05499267578125,28.94471549987793
2021,1,4.054999828338623,78.05499267578125,29.16449546813965
2021,1,4.054999828338623,80.05499267578125,28.70881462097168
2021,1,4.054999828338623,82.05499267578125,28.670583724975586
2021,1,4.054999828338623,84.05499267578125,29.150419235229492
2021,1,4.054999828338623,86.05499267578125,29.091144561767578
2021,1,4.054999828338623,88.05499267578125,29.380952835083008
2021,1,4.054999828338623,90.05499267578125,29.476482391357422
2021,1,4.054999828338623,92.05499267578125,29.62985610961914
2021,1,4.054999828338623,94.05499267578125,29.745847702026367
2021,1,4.054999828338623,96.05499267578125,29.73309326171875
2021,1,4.054999828338623,100.05499267578125,29.567398071289062
2021,1,4.054999828338623,104.05499267578125,27.37246322631836
2021,1,4.054999828338623,106.05499267578125,26.63677215576172
2021,1,4.054999828338623,108.05499267578125,26.357751846313477
2021,1,4.054999828338623,110.05499267578125,26.4830322265625
2021,1,4.054999828338623,112.05499267578125,27.945343017578125
2021,1,4.054999828338623,118.05499267578125,29.078819274902344
2021,1,4.054999828338623,120.05499267578125,28.874549865722656
2021,1,4.054999828338623,122.05499267578125,29.37703514099121
2021,1,4.054999828338623,124.05499267578125,29.52289390563965
2021,1,4.054999828338623,126.05499267578125,29.538740158081055
2021,1,4.054999828338623,128.05499267578125,29.549678802490234
2021,1,4.054999828338623,130.05499267578125,29.990774154663086
2021,1,4.054999828338623,132.05499267578125,29.918296813964844
2021,1,4.054999828338623,134.05499267578125,29.986557006835938
2021,1,4.054999828338623,136.05499267578125,30.16819953918457
2021,1,4.054999828338623,138.05499267578125,30.17848014831543
2021,1,4.054999828338623,140.05499267578125,30.189062118530273
2021,1,4.054999828338623,142.05499267578125,30.23577117919922
2021,1,4.054999828338623,144.05499267578125,30.06708526611328
2021,1,4.054999828338623,146.05499267578125,29.928585052490234
2021,1,4.054999828338623,148.05499267578125,29.906625747680664
2021,1,4.054999828338623,150.05499267578125,29.751392364501953
2021,1,4.054999828338623,152.05499267578125,29.579679489135742
2021,1,4.054999828338623,154.05499267578125,29.43443489074707
2021,1,4.054999828338623,156.05499267578125,29.213848114013672
2021,1,4.054999828338623,158.05499267578125,28.863351821899414
2021,1,4.054999828338623,160.05499267578125,28.945030212402344
2021,1,4.054999828338623,162.05499267578125,28.633668899536133
2021,1,4.054999828338623,164.05499267578125,28.285873413085938
2021,1,4.054999828338623,166.05499267578125,28.07325553894043
2021,1,4.054999828338623,168.05499267578125,28.15273666381836
2021,1,4.054999828338623,170.05499267578125,28.17640495300293
2021,1,4.054999828338623,172.05499267578125,28.000394821166992
2021,1,4.054999828338623,174.05499267578125,27.687288284301758
2021,1,4.054999828338623,176.05499267578125,27.653684616088867
2021,1,4.054999828338623,178.05499267578125,27.395387649536133
2021,1,6.054999828338623,-179.94500732421875,27.85804557800293
2021,1,6.054999828338623,-177.94500732421875,27.864444732666016
2021,1,6.054999828338623,-175.94500732421875,27.77401351928711
2021,1,6.054999828338623,-173.94500732421875,27.577850341796875
2021,1,6.054999828338623,-171.94500732421875,27.63860511779785
2021,1,6.054999828338623,-169.94500732421875,27.563390731811523
2021,1,6.054999828338623,-167.94500732421875,27.501792907714844
2021,1,6.054999828338623,-165.94500732421875,27.242469787597656
2021,1,6.054999828338623,-163.94500732421875,27.354087829589844
2021,1,6.054999828338623,-161.94500732421875,26.99951171875
2021,1,6.054999828338623,-159.94500732421875,27.05525016784668
2021,1,6.054999828338623,-157.94500732421875,27.161285400390625
2021,1,6.054999828338623,-155.94500732421875,27.036529541015625
2021,1,6.054999828338623,-153.94500732421875,27.01047134399414
2021,1,6.054999828338623,-151.94500732421875,26.634235382080078
2021,1,6.054999828338623,-149.94500732421875,26.92754554748535
2021,1,6.054999828338623,-147.94500732421875,26.709863662719727
2021,1,6.054999828338623,-145.94500732421875,26.27883529663086
2021,1,6.054999828338623,-143.94500732421875,26.46925163269043
2021,1,6.054999828338623,-141.94500732421875,26.30698013305664
2021,1,6.054999828338623,-139.94500732421875,26.001333236694336
2021,1,6.054999828338623,-137.94500732421875,25.839990615844727
2021,1,6.054999828338623,-135.94500732421875,25.96311378479004
2021,1,6.054999828338623,-133.94500732421875,26.091712951660156
2021,1,6.054999828338623,-131.94500732421875,26.25530433654785
2021,1,6.054999828338623,-129.94500732421875,26.50313377380371
2021,1,6.054999828338623,-127.94500732421875,26.6514835357666
2021,1,6.054999828338623,-125.94500732421875,26.76044464111328
2021,1,6.054999828338623,-123.94500732421875,26.587085723876953
2021,1,6.054999828338623,-121.94500732421875,26.758098602294922
2021,1,6.054999828338623,-119.94500732421875,26.591325759887695
2021,1,6.054999828338623,-117.94500732421875,26.5223331451416
2021,1,6.054999828338623,-115.94500732421875,26.712377548217773
2021,1,6.054999828338623,-113.94500732421875,26.75210189819336
2021,1,6.054999828338623,-111.94500732421875,26.74125862121582
2021,1,6.054999828338623,-109.94500732421875,26.867298126220703
2021,1,6.054999828338623,-107.94500732421875,27.081222534179688
2021,1,6.054999828338623,-105.94500732421875,27.185415267944336
2021,1,6.054999828338623,-103.94500732421875,27.084518432617188
2021,1,6.054999828338623,-101.94500732421875,26.92633056640625
2021,1,6.054999828338623,-99.94500732421875,26.955766677856445
2021,1,6.054999828338623,-97.94500732421875,26.9123477935791
2021,1,6.054999828338623,-95.94500732421875,26.81856346130371
2021,1,6.054999828338623,-93.94500732421875,26.72336196899414
2021,1,6.054999828338623,-91.94500732421875,26.989669799804688
2021,1,6.054999828338623,-89.94500732421875,27.019731521606445
2021,1,6.054999828338623,-87.94500732421875,26.946924209594727
2021,1,6.054999828338623,-85.94500732421875,27.3112735748291
2021,1,6.054999828338623,-83.94500732421875,28.25847625732422
2021,1,6.054999828338623,-81.94500732421875,27.928627014160156
2021,1,6.054999828338623,-79.94500732421875,27.009626388549805
2021,1,6.054999828338623,-77.94500732421875,27.007110595703125
2021,1,6.054999828338623,-55.94499969482422,26.853349685668945
2021,1,6.054999828338623,-53.94499969482422,26.874679565429688
2021,1,6.054999828338623,-51.94499969482422,27.769039154052734
2021,1,6.054999828338623,-49.94499969482422,27.7816162109375
2021,1,6.054999828338623,-47.94499969482422,27.688520431518555
2021,1,6.054999828338623,-45.94499969482422,27.478134155273438
2021,1,6.054999828338623,-43.94499969482422,27.83641815185547
2021,1,6.054999828338623,-41.94499969482422,27.905622482299805
2021,1,6.054999828338623,-39.94499969482422,27.799541473388672
2021,1,6.054999828338623,-37.94499969482422,27.9582462310791
2021,1,6.054999828338623,-35.94499969482422,27.91972541809082
2021,1,6.054999828338623,-33.94499969482422,27.773439407348633
2021,1,6.054999828338623,-31.944997787475586,27.726863861083984
2021,1,6.054999828338623,-29.944997787475586,27.30609130859375
2021,1,6.054999828338623,-27.94500160217285,27.764362335205078
2021,1,6.054999828338623,-25.94500160217285,27.517911911010742
2021,1,6.054999828338623,-23.94499969482422,27.7552433013916
2021,1,6.054999828338623,-21.94499969482422,28.047618865966797
2021,1,6.054999828338623,-19.94499969482422,28.431781768798828
2021,1,6.054999828338623,-17.94499969482422,29.21563720703125
2021,1,6.054999828338623,-15.944999694824219,29.493013381958008
2021,1,6.054999828338623,-13.944999694824219,29.5051212310791
2021,1,6.054999828338623,-11.945000648498535,29.309215545654297
2021,1,6.054999828338623,2.054999828338623,28.050315856933594
2021,1,6.054999828338623,4.054999828338623,28.581388473510742
2021,1,6.054999828338623,50.05500030517578,25.910541534423828
2021,1,6.054999828338623,52.05500030517578,26.334985733032227
2021,1,6.054999828338623,54.05500030517578,26.563873291015625
2021,1,6.054999828338623,56.05500030517578,26.908557891845703
2021,1,6.054999828338623,58.05500030517578,27.09303855895996
